Team,Day,Round,Tasting Date,Competition,CompetitionCode,flightcode,WineNodeID,Priority,winename,producer,appellation,vintage,price,SubmitterCompanyName,SubmitterTelephone,SubmitterWebsite,BottleSize,ResidualSugar,SweetnessLevel,WineClassName,CompetitionCategoryName,CountryName,WineType,WineColour
Team 4,Day 3,1,02/03/2020,2020,NW-O-R-MAU,2020_NW-O-R-MAU_003,29243,3,"Via Wines, Oveja Negra The Lost Barrel",Via Wines,Maule Valley,2016,12.97,Viña San Rafael S.A,56223559900,www.viawines.com,,,,New World,"NW - Other Red Varietals/blends - Maule, Chile",Chile,Still,Red
Team 4,Day 3,1,02/03/2020,2020,NW-O-R-MAU,2020_NW-O-R-MAU_000,31098,0,Garage Wine Co Old Vine Pale Lot # 83,Garage Wine Co,MAULE VALLEY,2018,14.49,Bibendum Wine,7885709315,,,,,New World,"NW - Other Red Varietals/blends - Maule, Chile",Chile,Still,Red
Team 4,Day 3,1,02/03/2020,2020,NW-O-R-MAU,2020_NW-O-R-MAU_004,31265,4,Garage Wine Co Old Vine Carignan Maule Lot,GARAGE WINE CO,Maule Valley,2015,19.71,Bibendum Wine,7885709315,,,,,New World,"NW - Other Red Varietals/blends - Maule, Chile",Chile,Still,Red
Team 4,Day 3,1,02/03/2020,2020,PGL-A-R,2020_PGL-A-R_001,29385,1,Coutada Velha Signature Red,Monte Da Ravasqueira,Alentejo,2018,6.75,Sociedade Agricola D Diniz SA,3.51266E+11,www.ravasqueira.com,,,,Old World,"Portugal - Alentejo, Red",Portugal,Still,Red
Team 4,Day 3,1,02/03/2020,2020,PGL-A-R,2020_PGL-A-R_002,31531,2,Indelével,Parras Wines,Alentejo,2019,7.02,Parras Wines,3.51263E+11,www.parras.wine,,,,Old World,"Portugal - Alentejo, Red",Portugal,Still,Red
Team 4,Day 3,1,02/03/2020,2020,PGL-A-R,2020_PGL-A-R_003,29322,3,Bojador Tinto,Espaço Rural,Alentejo,2018,8,Davy's Wine Merchants,020 8858 6011,www.davywine.co.uk,,,,Old World,"Portugal - Alentejo, Red",Portugal,Still,Red
Team 4,Day 3,1,02/03/2020,2020,PGL-A-R,2020_PGL-A-R_004,31006,4,"'Mariana' Red, Alentejo, Herdade do Rocim",Herdade Do Rocim,Alentejo,2018,8.28, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Old World,"Portugal - Alentejo, Red",Portugal,Still,Red
Team 4,Day 3,1,02/03/2020,2020,FR-S-ROU-R,2020_FR-S-ROU-R_001,31043,1,Le Versant Pinot Noir IGP dOc,FONCALIEU,ROUSSILLON,2018,9.29,Bibendum Wine,7885709315,,,,,Old World,France - South - Roussillon - Red ,France,Still,Red
Team 4,Day 3,1,02/03/2020,2020,FR-S-ROU-R,2020_FR-S-ROU-R_002,30092,2,Pur Sang,Jonqueres D Oriola,Languedoc Roussillon,2018,9.87,JONQUERES D ORIOLA,468227322,,,,,Old World,France - South - Roussillon - Red ,France,Still,Red
Team 4,Day 3,1,02/03/2020,2020,PGL-A-R,2020_PGL-A-R_005,31616,5,Azamor,Azamor Wines,Alentejo,2016,9.95,Azamor Wines,351 211550748,www.azamor.com,,,,Old World,"Portugal - Alentejo, Red",Portugal,Still,Red
Team 4,Day 3,1,02/03/2020,2020,FR-S-ROU-R,2020_FR-S-ROU-R_003,31230,3,Cotes du Roussillon Rouge Authentique,Domaine Lafage,Roussillon,2018,10.19,Bibendum Wine,7885709315,,,,,Old World,France - South - Roussillon - Red ,France,Still,Red
Team 4,Day 3,1,02/03/2020,2020,FR-S-ROU-R,2020_FR-S-ROU-R_004,31229,4,Cayrol Carignan Vieilles Vignes,Domaine Lafage,Roussillon,2016,12.28,Bibendum Wine,7885709315,,,,,Old World,France - South - Roussillon - Red ,France,Still,Red
Team 4,Day 3,1,02/03/2020,2020,FR-S-ROU-R,2020_FR-S-ROU-R_005,29578,5,Domaine Cazes John Wine,Cazes,Roussillon,2019,12.32,ADVINI,672928572,www.advini.com,,,,Old World,France - South - Roussillon - Red ,France,Still,Red
Team 4,Day 3,1,02/03/2020,2020,FR-S-ROU-R,2020_FR-S-ROU-R_010,29584,10,"Domaine Cazes, Ego",Cazes,Roussillon,2018,12.9,ADVINI,672928572,www.advini.com,,<10g/litre,,Old World,France - South - Roussillon - Red ,France,Still,Red
Team 4,Day 3,1,02/03/2020,2020,FR-S-ROU-R,2020_FR-S-ROU-R_006,29756,6,Château Seguala Icône Côtes Du Roussillon Villages Tautavel,Famille Helfrich,Languedoc,2017,13.17,Famille Helfrich,03 88 71 79 63,www.groupegcf.com,,,,Old World,France - South - Roussillon - Red ,France,Still,Red
Team 4,Day 3,1,02/03/2020,2020,PGL-A-R,2020_PGL-A-R_006,31629,6,Azamor Petit Verdot,Azamor Wines,Alentejo,2015,13.77,Azamor Wines,351 211550748,www.azamor.com,,,,Old World,"Portugal - Alentejo, Red",Portugal,Still,Red
Team 4,Day 3,1,02/03/2020,2020,PGL-A-R,2020_PGL-A-R_007,31625,7,Azamor Selected Vines,Azamor Wines,Alentejo,2014,13.95,Azamor Wines,351 211550748,www.azamor.com,,,,Old World,"Portugal - Alentejo, Red",Portugal,Still,Red
Team 4,Day 3,1,02/03/2020,2020,FR-S-ROU-R,2020_FR-S-ROU-R_007,29930,7,Les Clos De Paulilles,Cazes,Roussillon,2018,14.64,ADVINI,672928572,www.advini.com,,,,Old World,France - South - Roussillon - Red ,France,Still,Red
Team 4,Day 3,1,02/03/2020,2020,GER-O-W,2020_GER-O-W_001,30854,1,"Scheurebe Trocken, Pfalz, Weingut Weegmüller",Weingut Weegmüller,Pfalz,2018,15.32, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,<10g/litre,,Old World,Germany - Other whites,Germany,Still,White
Team 4,Day 3,1,02/03/2020,2020,FR-S-ROU-R,2020_FR-S-ROU-R_008,30956,8,"Côte de Roussillon Villages, 'Barrique' Rouge, Mas Bécha",Mas Becha,Languedoc-Roussillon,2017,16.56, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Old World,France - South - Roussillon - Red ,France,Still,Red
Team 4,Day 3,1,02/03/2020,2020,PGL-A-R,2020_PGL-A-R_008,29321,8,Bojador Vinho De Talha Tinto,Espaço Rural,Alentejo,2018,16.92,Davy's Wine Merchants,020 8858 6011,www.davywine.co.uk,,,,Old World,"Portugal - Alentejo, Red",Portugal,Still,Red
Team 4,Day 3,1,02/03/2020,2020,PGL-A-R,2020_PGL-A-R_009,28363,9,Quinta Do Paral Reserva Tinto,Herdade Tinto E Branco,Alentejo,2017,23.45,"Herdade Tinto e Branco, Unipessoal, Lda",3.51964E+11,www.quintadoparal.com,,,,Old World,"Portugal - Alentejo, Red",Portugal,Still,Red
Team 4,Day 3,1,02/03/2020,2020,GER-O-W,2020_GER-O-W_002,28700,2,Oberbergener Pulverbuck Weissburgunder,Weingut Franz Keller,Baden,2017,23.63,Weingut Franz Keller,49766293300,www.franz-keller.de,,<10g/litre,,Old World,Germany - Other whites,Germany,Still,White
Team 4,Day 3,1,02/03/2020,2020,PGL-A-R,2020_PGL-A-R_010,28365,10,Quinta Do Paral Vinhas Velhas Tinto,Herdade Tinto E Branco,Alentejo,2017,27.48,"Herdade Tinto e Branco, Unipessoal, Lda",3.51964E+11,www.quintadoparal.com,,,,Old World,"Portugal - Alentejo, Red",Portugal,Still,Red
Team 4,Day 3,1,02/03/2020,2020,GER-O-W,2020_GER-O-W_003,28701,3,Achkarrer Schlossberg Grauburgunder,Weingut Franz Keller,Baden,2017,36.68,Weingut Franz Keller,49766293300,www.franz-keller.de,,<10g/litre,,Old World,Germany - Other whites,Germany,Still,White
Team 3,Day 3,1,02/03/2020,2020,PGL-D-R,2020_PGL-D-R_001,32241,1,Vega,DFJ Vinhos,Douro,2018,7.28,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,,,,Old World,Portugal - Douro - Red,Portugal,Still,Red
Team 5,Day 3,1,02/03/2020,2020,PGL-D-R,2020_PGL-D-R_012,28940,12,"Kopke, Douro Red",Sogevinus,Douro,2017,8.8,Sogevinus,3.5191E+11,www.sogevinus.com,,<10g/litre,,Old World,Portugal - Douro - Red,Portugal,Still,Red
Team 3,Day 3,1,02/03/2020,2020,PGL-D-R,2020_PGL-D-R_013,29172,13,Bota Velha Colheita Red,"Ivin, Lda",Douro,2018,8.83,"Ivin, Lda",3.51214E+11,www.ivin.pt,,<10g/litre,,Old World,Portugal - Douro - Red,Portugal,Still,Red
Team 5,Day 3,1,02/03/2020,2020,PGL-D-R,2020_PGL-D-R_014,29398,14,Douro,Quinta Do Infantado,Douro,2015,10.57," Quinta Do Infantado, Vinhos Do Produtor, Lda",3.51226E+11,,,<10g/litre,,Old World,Portugal - Douro - Red,Portugal,Still,Red
Team 3,Day 3,1,02/03/2020,2020,PGL-D-R,2020_PGL-D-R_002,30435,2,Vale De Cavalos Red,Poças,Douro,2017,10.82,Manoel D. Poças Junior - Vinhos SA,3.51224E+11,www.pocas.pt,,,,Old World,Portugal - Douro - Red,Portugal,Still,Red
Team 5,Day 3,1,02/03/2020,2020,PGL-D-R,2020_PGL-D-R_015,29301,15,Quinta Da Silveira Reserva Tinto,Quinta Da Silveira,Douro Valley,2011,12.83,Davy's Wine Merchants,020 8858 6011,www.davywine.co.uk,,<10g/litre,,Old World,Portugal - Douro - Red,Portugal,Still,Red
Team 3,Day 3,1,02/03/2020,2020,PGL-D-R,2020_PGL-D-R_003,29818,3,Vale Da Raposa Reserva,Alves De Sousa,Douro,2017,15.2,Domingos Alves de Sousa,0351 254 822 111,www.alvesdesousa.com,,,,Old World,Portugal - Douro - Red,Portugal,Still,Red
Team 5,Day 3,1,02/03/2020,2020,PGL-D-R,2020_PGL-D-R_004,32055,4,"2017 Syrah Crasto Superior Vinho Regional Duriense, Quinta do Crasto",Quinta Do Crasto,Duriense,2017,16.48,Enotria Winecellars Ltd,020 8963 4235,,,,,Old World,Portugal - Douro - Red,Portugal,Still,Red
Team 3,Day 3,1,02/03/2020,2020,PGL-D-R,2020_PGL-D-R_005,30436,5,Poças Reserva Red,Poças,Douro,2016,16.65,Manoel D. Poças Junior - Vinhos SA,3.51224E+11,www.pocas.pt,,,,Old World,Portugal - Douro - Red,Portugal,Still,Red
Team 5,Day 3,1,02/03/2020,2020,PGL-D-R,2020_PGL-D-R_006,32057,6,"2016 Roquette and Cazes Douro Tinto, Roquette and Cazes 2016 vintage",Roquette & Cazes,Douro,2016,16.78,Enotria Winecellars Ltd,020 8963 4235,,,,,Old World,Portugal - Douro - Red,Portugal,Still,Red
Team 3,Day 3,1,02/03/2020,2020,PGL-D-R,2020_PGL-D-R_007,31292,7,Organic Douro Tinto,Quinta do Vallado,Douro,2018,17.43,Bibendum Wine,7885709315,,,,,Old World,Portugal - Douro - Red,Portugal,Still,Red
Team 5,Day 3,1,02/03/2020,2020,PGL-D-R,2020_PGL-D-R_008,31293,8,Touriga Nacional,Quinta do Vallado,Douro,2017,20,Bibendum Wine,7885709315,,,,,Old World,Portugal - Douro - Red,Portugal,Still,Red
Team 3,Day 3,1,02/03/2020,2020,PGL-D-R,2020_PGL-D-R_009,32056,9,"2016 Touriga Franca, Quinta do Crasto",Quinta Do Crasto,Douro,2016,28.83,Enotria Winecellars Ltd,020 8963 4235,,,,,Old World,Portugal - Douro - Red,Portugal,Still,Red
Team 5,Day 3,1,02/03/2020,2020,PGL-D-R,2020_PGL-D-R_010,30437,10,Símbolo,Poças,Douro,2016,33,Manoel D. Poças Junior - Vinhos SA,3.51224E+11,www.pocas.pt,,,,Old World,Portugal - Douro - Red,Portugal,Still,Red
Team 3,Day 3,1,02/03/2020,2020,PGL-D-R,2020_PGL-D-R_011,29817,11,Quinta Da Gaivosa Vinha De Lordelo,Alves De Sousa,Douro,2016,47.21,Domingos Alves de Sousa,0351 254 822 111,www.alvesdesousa.com,,,,Old World,Portugal - Douro - Red,Portugal,Still,Red
Team 3,Day 3,1,02/03/2020,2020,SPN-N-R,2020_SPN-N-R_002,31711,2,SEÑORIO DE VALDESNEROS ROBLE,BODEGAS SEÑORIO DE VALDESNEROS,CASTILLA Y LEON/ D.O.ARLANZA,2017,3.5,JUNTA DE CASTILLA Y LEÓN/ICE,34983324143,,,,,Old World,"Spain - North, red",Spain,Still,Red
Team 4,Day 3,1,02/03/2020,2020,SPN-N-R,2020_SPN-N-R_001,31712,1,CORNITERO,BODEGAS SEÑORIO DE VALDESNEROS,CASTILLA Y LEON/ D.O.ARLANZA,2019,3.5,JUNTA DE CASTILLA Y LEÓN/ICE,34983324143,,,,,Old World,"Spain - North, red",Spain,Still,Red
Team 3,Day 3,1,02/03/2020,2020,SPN-N-R,2020_SPN-N-R_003,31713,3,El Galgo,Sara Rivera,CASTILLA Y LEÓN,2017,5.6,JUNTA DE CASTILLA Y LEÓN/ICE,34983324143,,,,,Old World,"Spain - North, red",Spain,Still,Red
Team 4,Day 3,1,02/03/2020,2020,SPN-N-R,2020_SPN-N-R_004,31960,4,Borsao Selección Tinto,Bodegas Borsao,Campo de Borja,2019,6.05, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,Old World,"Spain - North, red",Spain,Still,Red
Team 3,Day 3,1,02/03/2020,2020,SPN-N-R,2020_SPN-N-R_005,31956,5,"Brisa de Verano Garnacha Tinta, Aragon",Boutinot Spain,Aragon,2018,6.55, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,Old World,"Spain - North, red",Spain,Still,Red
Team 4,Day 3,1,02/03/2020,2020,SPN-N-R,2020_SPN-N-R_006,31876,6,Guelbenzu 'Vierlas',Guelbenzu,VDT Ribera del Queiles,2017,7.1, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,Old World,"Spain - North, red",Spain,Still,Red
Team 3,Day 3,1,02/03/2020,2020,SPN-N-R,2020_SPN-N-R_007,30921,7,"Garnacha, 'Vinas de Miedes', Calatayud, Bodegas San Alejandro",Bodegas San Alejandro,Aragon,2018,8, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Old World,"Spain - North, red",Spain,Still,Red
Team 4,Day 3,1,02/03/2020,2020,SPN-N-R,2020_SPN-N-R_008,31877,8,Guelbenzu 'Azul',Guelbenzu,VDT Ribera del Queiles,2016,8.4, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,Old World,"Spain - North, red",Spain,Still,Red
Team 3,Day 3,1,02/03/2020,2020,SPN-N-R,2020_SPN-N-R_009,29275,9,"Ochoa, La Foto De 1938, Crianza",Bodegas Ochoa,Navarra,2015,9.42,Davy's Wine Merchants,020 8858 6011,www.davywine.co.uk,,,,Old World,"Spain - North, red",Spain,Still,Red
Team 4,Day 3,1,02/03/2020,2020,SPN-N-R,2020_SPN-N-R_010,30931,10,"Tempranillo Cabernet Merlot 'Ars Nova', Navarra, Tandem",Tandem,Navarra,2014,10.97, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Old World,"Spain - North, red",Spain,Still,Red
Team 3,Day 3,1,02/03/2020,2020,SPN-N-R,2020_SPN-N-R_011,31962,11,Tres Picos Garnacha,Bodegas Borsao,Campo de Borja,2018,11.55, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,Old World,"Spain - North, red",Spain,Still,Red
Team 4,Day 3,1,02/03/2020,2020,SPN-N-R,2020_SPN-N-R_012,31963,12,Cabriola by Borsao,Bodegas Borsao,Campo de Borja,2016,12, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,Old World,"Spain - North, red",Spain,Still,Red
Team 3,Day 3,1,02/03/2020,2020,SPN-N-R,2020_SPN-N-R_013,31961,13,Borsao Zarihs (Old Vine Shiraz),Bodegas Borsao,Campo de Borja,2016,12.4, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,Old World,"Spain - North, red",Spain,Still,Red
Team 4,Day 3,1,02/03/2020,2020,SPN-N-R,2020_SPN-N-R_014,32011,14,"2015 Finca Legardeta Seleccion Especial, Chivite Family Estates",Bodegas Chivite,Navarra,2015,12.56,Enotria Winecellars Ltd,020 8963 4235,,,,,Old World,"Spain - North, red",Spain,Still,Red
Team 3,Day 3,1,02/03/2020,2020,SPN-N-R,2020_SPN-N-R_015,31878,15,Guelbenzu 'Evo',Guelbenzu,VDT Ribera del Queiles,2013,13, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,Old World,"Spain - North, red",Spain,Still,Red
Team 4,Day 3,1,02/03/2020,2020,SPN-N-R,2020_SPN-N-R_016,31012,16,Cuevas de Arom AS Ladieras Garnacha 75cl,BODEGAS FRONTONIO,Campo de Borja /Aragon,2015,16.2,Bibendum Wine,7885709315,,,,,Old World,"Spain - North, red",Spain,Still,Red
Team 3,Day 3,1,02/03/2020,2020,SW-R/T,2020_SW-R/T_004,29779,4,Brachetto D'acqui,Contero,Piemonte - Alto Monferrato,2019,12.1,Marenco,3.90144E+11,www.en.maencovini.com,75cl,>10g/litre,,Essentials,Sweet - Red & Tawny,Italy,Sweet,Red
Team 3,Day 3,1,02/03/2020,2020,SW-R/T,2020_SW-R/T_001,30940,1,"'Elysium' Black Muscat, California, Quady",Quady,California,2017,22.68, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,37.5cl,,,Essentials,Sweet - Red & Tawny,USA,Sweet,Red
Team 3,Day 3,1,02/03/2020,2020,SW-R/T,2020_SW-R/T_002,31233,2,Recioto della Valpolicella Classico,Nicolis,Veneto,2017,36.05,Bibendum Wine,7885709315,,50cl,,,Essentials,Sweet - Red & Tawny,Italy,Sweet,Red
Team 3,Day 3,1,02/03/2020,2020,SW-E,2020_SW-E_001,31102,1,Stratus Riesling Icewine,Stratus,NIAGARA PENINSULA,2016,43.68,Bibendum Wine,7885709315,,37.5cl,,,Essentials,Sweet - Eiswein,Canada,Sweet,
Team 3,Day 3,1,02/03/2020,2020,SW-E,2020_SW-E_002,31998,2,"2017 Vidal Icewine, Peller",Peller Family Estates,Ontario,2017,61.66,Enotria Winecellars Ltd,020 8963 4235,,37.5cl,,,Essentials,Sweet - Eiswein,Canada,Sweet,
Team 3,Day 3,1,02/03/2020,2020,SW-E,2020_SW-E_003,32000,3,"2017 Riesling Icewine, Peller - Gift Pack",Peller Family Estates,Ontario,2017,70.16,Enotria Winecellars Ltd,020 8963 4235,,37.5cl,,,Essentials,Sweet - Eiswein,Canada,Sweet,
Team 3,Day 3,1,02/03/2020,2020,SW-E,2020_SW-E_004,31999,4,"2017 Cabernet Franc Icewine, Peller",Peller Family Estates,Ontario,2017,83.75,Enotria Winecellars Ltd,020 8963 4235,,37.5cl,,,Essentials,Sweet - Eiswein,Canada,Sweet,
Team 3,Day 3,1,02/03/2020,2020,SW-R/T,2020_SW-R/T_003,30253,3,Anama Commandaria,Anama,Commandaria,2013,113.7,'Anama,35796329482,www.theanamaconcept.com,50cl,,,Essentials,Sweet - Red & Tawny,Cyprus,Sweet,Red
Team 3,Day 3,1,02/03/2020,2020,NW-CAB-F,2020_NW-CAB-F_001,30707,1,"Santa Rita 120 Cabenet Franc, Central Valley",Santa Rita,Central Valley,2019,7.62,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,New World,Cabernet Franc,Chile,Still,Red
Team 3,Day 3,1,02/03/2020,2020,NW-CAB-F,2020_NW-CAB-F_002,31225,2,Gran Hacienda Cabernet Franc,Santa Rita,Central Valley,2016,7.79,Bibendum Wine,7885709315,,,,,New World,Cabernet Franc,Chile,Still,Red
Team 3,Day 3,1,02/03/2020,2020,NW-CAB-F,2020_NW-CAB-F_012,29494,12,Apelacion Cabernet Franc,Zuccardi,Uco Valley,2017,10.31, Hatch Mansfield,01344 871800,http://www.hatchmansfield.com,,<10g/litre,,New World,Cabernet Franc,Argentina,Still,Red
Team 3,Day 3,1,02/03/2020,2020,NW-CAB-F,2020_NW-CAB-F_003,30258,3,Melipal Cabernet Franc,Bodega Melipal,Mendoza,2015,11.2,Jeroboams ,2072888888,www.jeroboams.co.uk,,,,New World,Cabernet Franc,Argentina,Still,Red
Team 3,Day 3,1,02/03/2020,2020,NW-CAB-F,2020_NW-CAB-F_004,31161,4,Appellation Cabernet Franc,Bodega Catena Zapata,Mendoza,2016,12.42,Bibendum Wine,7885709315,,,,,New World,Cabernet Franc,Argentina,Still,Red
Team 3,Day 3,1,02/03/2020,2020,NW-CAB-F,2020_NW-CAB-F_005,31602,5,Garzón Reserva Cabernet Franc,Bodega Garzón,Garzón - Maldonado,2018,12.88,Bodega Garzón - Agroland S.A,00598 2712 1111,bodegagarzon.com,,,,New World,Cabernet Franc,Uruguay,Still,Red
Team 3,Day 3,1,02/03/2020,2020,NW-CAB-F,2020_NW-CAB-F_013,29336,13,Casarena Single Vineyard Cabernet Franc,Casarena,Lujan De Cuyo,2011,13.32,Frederic Robinson Limited,7854149790,www.robinsonsbrewery.com,,<10g/litre,,New World,Cabernet Franc,Argentina,Still,Red
Team 3,Day 3,1,02/03/2020,2020,NW-CAB-F,2020_NW-CAB-F_006,30825,6,"Cabernet Franc 'TH', Maipo Valley, Undurraga",Undurraga,Valle de Maipo,2015,15.95, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,New World,Cabernet Franc,Chile,Still,Red
Team 3,Day 3,1,02/03/2020,2020,NW-CAB-F,2020_NW-CAB-F_007,31489,7,Grand Cabernet Franc,Alpasión,Uco Valley - Los Chacayes,2016,16.1,Alpasión ,33250594017,www.alpasion.com,,,,New World,Cabernet Franc,Argentina,Still,Red
Team 3,Day 3,1,02/03/2020,2020,NW-CAB-F,2020_NW-CAB-F_008,31097,8,Garage Wine Co Cabernet Franc Lot # 82,Garage Wine Co,MAIPO VALLEY,2016,19.71,Bibendum Wine,7885709315,,,,,New World,Cabernet Franc,Chile,Still,Red
Team 3,Day 3,1,02/03/2020,2020,NW-CAB-F,2020_NW-CAB-F_014,28768,14,Salentein Numina Cabernet Franc,Salentein,"Uco Valley, Mendoza",2016,20.68,Salentein,31332475278,www.bodegassalentein.com,,<10g/litre,,New World,Cabernet Franc,Argentina,Still,Red
Team 3,Day 3,1,02/03/2020,2020,NW-CAB-F,2020_NW-CAB-F_008A,30423,08A,Kaiken Obertura,Kaiken Wines,Mendoza,2017,20.82,Kaiken Wines,5.49262E+12,www.kaikenwines.com,,,,New World,Cabernet Franc,Argentina,Still,Red
Team 3,Day 3,1,02/03/2020,2020,NW-CAB-F,2020_NW-CAB-F_009,29753,9,Jmb Cabernet Franc,Rietvallei Wine Estate,Robertson,2014,22.75,Rietvallei Wine Estate (Pty) Ltd,236263596,www.rietvallei.co.za,,,,New World,Cabernet Franc,South Africa,Still,Red
Team 3,Day 3,1,02/03/2020,2020,NW-CAB-F,2020_NW-CAB-F_010,31101,10,Stratus Cabernet Franc,Stratus,NIAGARA PENINSULA,2017,23.76,Bibendum Wine,7885709315,,,,,New World,Cabernet Franc,Canada,Still,Red
Team 3,Day 3,1,02/03/2020,2020,NW-CAB-F,2020_NW-CAB-F_011,30789,11,"Cabernet Franc ' Pasionado,' Uco Valley, Mendoza, Andeluna",Andeluna,Mendoza,2016,31.35, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,New World,Cabernet Franc,Argentina,Still,Red
Team 2,Day 3,1,02/03/2020,2020,HW-Ro,2020_HW-RO_012,29160,12,Señorio De Chical Tempranillo Rosado,Felix Solis,Central Spain,2019,3.84,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,,<10g/litre,,Essentials,House - Rosé - £6 & under (ex VAT),Spain,Still,Rosé
Team 3,Day 3,1,02/03/2020,2020,HW-Ro,2020_HW-RO_001,30602,1,Proudly Vegan Rose,Broadland Drinks Ltd,Central Valley,2019,3.98,Broadland Drinks Ltd,1603872474,,,,,Essentials,House - Rosé - £6 & under (ex VAT),Chile,Still,Rosé
Team 2,Day 3,1,02/03/2020,2020,HW-Ro,2020_HW-RO_003,30236,3,"Wx Brands, El Molturo, Rosé",Wx Brands,Spain,2019,5.05,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,,,,Essentials,House - Rosé - £6 & under (ex VAT),Spain,Still,Rosé
Team 3,Day 3,1,02/03/2020,2020,HW-Ro,2020_HW-RO_002,30237,2,"Wx Brands, Marques De Calado, Rosé",Wx Brands,Castilla,2019,5.05,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,,,,Essentials,House - Rosé - £6 & under (ex VAT),Spain,Still,Rosé
Team 2,Day 3,1,02/03/2020,2020,HW-Ro,2020_HW-RO_013,29138,13,Ayrum Rosado,Félix Solís,Central Spain,2019,5.08,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,,<10g/litre,,Essentials,House - Rosé - £6 & under (ex VAT),Spain,Still,Rosé
Team 3,Day 3,1,02/03/2020,2020,HW-Ro,2020_HW-RO_014,29147,14,Oratoire St Pierre Vin Rosé,Felix Solis,Central Spain,NV,5.15,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,,<10g/litre,,Essentials,House - Rosé - £6 & under (ex VAT),Spain,Still,Rosé
Team 2,Day 3,1,02/03/2020,2020,HW-Ro,2020_HW-RO_015,28852,15,Umbala Pinotage Rose,Imbuko,Western Cape,2018,5.19,LWC DRINKS LTD,07816 648503,http://www.lwc-drinks.co.uk/,,<10g/litre,,Essentials,House - Rosé - £6 & under (ex VAT),South Africa,Still,Rosé
Team 3,Day 3,1,02/03/2020,2020,HW-Ro,2020_HW-RO_020,29350,20,Monte Grande Delicate Blush,Bodegas Lahoz,La Mancha,2018,5.21,Frederic Robinson Limited,7854149790,www.robinsonsbrewery.com,,>10g/litre,,Essentials,House - Rosé - £6 & under (ex VAT),Spain,Still,Rosé
Team 2,Day 3,1,02/03/2020,2020,HW-Ro,2020_HW-RO_004,29209,4,Healy & Gray Zinfandel Rose,Delicato Family Vineyards,California,2018,5.23,LWC DRINKS LTD,07816 648503,http://www.lwc-drinks.co.uk/,,,,Essentials,House - Rosé - £6 & under (ex VAT),USA,Still,Rosé
Team 3,Day 3,1,02/03/2020,2020,HW-Ro,2020_HW-RO_005,30315,5,"Lgi-wines, Two Birds One Stone, Rose",Lgi-wines,Languedoc,2019,5.48,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,,,,Essentials,House - Rosé - £6 & under (ex VAT),France,Still,Rosé
Team 2,Day 3,1,02/03/2020,2020,HW-Ro,2020_HW-RO_017,28856,17,I Castelli Pinot Grigio Blush Delle Venezie Doc,Cielo E Terra,Veneto,2018,5.55,LWC DRINKS LTD,07816 648503,http://www.lwc-drinks.co.uk/,,<10g/litre,,Essentials,House - Rosé - £6 & under (ex VAT),Italy,Still,Rosé
